471480741360 606771 0 0 0 1 0 0 1 0
471781968560 595167 1 1 1 1 0 0 0 0
472134241840 631436 0 1 1 1 0 0 0 0
472615075520 598025 0 0 1 1 0 0 0 0
473182328480 732910 0 0 0 0 1 1 0 0
474859084320 560644 1 1 1 1 0 0 0 0
475362362480 711449 0 0 0 0 0 0 1 1
476263705760 501253 1 1 0 0 0 0 0 0
477277326960 826221 1 1 1 1 0 0 0 0
477378646880 570633 1 1 1 1 0 0 0 0
478634025280 593539 0 0 1 1 0 0 0 0
479133234160 892639 1 1 1 0 0 0 0 0
482017734480 665205 1 1 1 1 0 0 0 0
484407445520 587343 1 1 1 1 0 0 0 0
485292174000 642216 1 1 1 0 0 0 0 0
485451576480 742920 0 0 0 1 1 1 0 0
486517290080 645853 0 0 1 1 0 0 0 0
487891296400 633410 0 0 0 0 0 0 1 1
488304584480 542659 0 1 1 1 0 0 0 0
489809546640 630622 0 1 1 0 0 0 0 0
490595224960 666307 0 0 1 0 1 0 0 0
492393800720 586262 1 1 1 1 0 0 0 0
496518346960 623426 0 1 1 1 1 0 0 0
497380428480 711451 1 1 0 0 0 0 0 0
499044122240 547438 1 1 1 1 0 0 0 0
499050965360 687598 0 0 1 0 0 0 1 0
499341977520 570143 1 1 0 0 1 0 0 0
500765157360 521858 1 1 0 0 0 0 0 0
501549771120 609400 1 1 0 0 0 0 0 0
502114526480 628340 1 1 1 1 0 0 0 0
502882880400 693337 0 0 0 0 1 1 0 0
503171267680 617929 0 0 0 1 0 0 1 0
503883286560 508590 0 0 0 0 1 1 0 0
504581782240 628461 0 1 1 0 0 0 0 0
512882097120 599661 0 1 1 1 0 0 0 0
512985012480 737211 1 1 1 1 0 0 0 0
513184184080 508312 0 0 1 1 0 0 0 0
514640924960 625192 1 1 1 0 0 0 1 0
514671288320 565541 0 0 1 1 0 0 0 0
514735488480 597200 0 1 1 0 0 0 0 0
516350265600 871759 0 0 0 0 0 0 1 1
518073215040 586243 0 0 0 0 1 0 1 0
518676878080 684699 0 1 1 1 0 0 0 0
518759391920 568709 0 0 1 1 0 0 0 0
519168392640 583897 0 0 1 1 0 0 0 0
520138419040 780662 1 1 1 1 0 0 0 0
521233990480 799278 0 0 0 0 0 0 1 1
521913020640 740584 1 0 0 0 0 0 1 1
522191366560 719598 1 0 0 0 0 0 0 1
522799277600 618881 1 1 0 0 0 0 0 0
526014331680 676629 0 1 1 1 0 0 0 0
526415137280 548069 1 1 1 0 0 0 0 0
527909002160 638348 1 1 0 0 1 1 0 0
529994297840 629949 1 1 1 0 0 0 0 0
531628684720 637177 0 0 1 1 0 0 0 0
531766937840 652769 0 0 0 0 1 1 0 0
532127020720 609840 0 0 0 1 0 0 1 1
535872427280 599319 0 0 1 1 0 0 0 0
536827707040 622988 1 1 1 1 0 0 0 0
537056776640 687474 0 1 1 1 0 0 0 0
539147231600 716184 1 0 0 0 0 0 1 0
539945350800 671968 0 0 0 0 0 0 1 1
540737812400 525192 1 1 0 0 0 0 0 0
541424337200 622732 0 0 1 1 0 0 1 0
542166287600 559386 1 1 0 0 0 0 0 0
545488887200 803043 0 0 0 0 0 0 1 1
545986833120 531300 1 1 0 0 1 1 0 0
546337613280 699887 0 0 1 0 0 0 1 0
546663326000 874800 1 1 0 0 0 0 0 0
551551583120 586415 0 1 1 1 0 0 0 0
552616045680 998724 0 0 1 0 1 0 0 0
554520229760 647918 0 1 0 0 1 0 0 0
556166493840 725371 1 1 1 0 0 0 0 0
556321571920 786525 0 0 0 0 0 0 1 1
556624803040 593603 0 0 1 1 0 0 0 0
557165471200 695698 0 0 0 0 1 1 0 0
557638753680 658041 1 0 0 0 0 1 0 0
559279970720 595599 1 1 1 1 0 0 0 0
560139380880 554410 1 1 1 1 0 0 0 0
560986854000 622340 0 0 0 0 1 1 0 0
561077060720 665708 0 0 0 0 0 0 1 1
561779644800 534378 0 0 0 1 0 0 1 0
562967504000 610658 0 1 1 1 0 0 0 0
563223415440 633084 0 0 0 0 1 1 0 0
564137292880 667890 0 0 0 0 1 1 0 0
565041365040 635111 0 0 1 1 0 0 0 0
565900928720 615752 1 1 1 1 0 0 0 0
566270531760 494491 0 1 1 0 0 0 0 0
570389080560 507182 1 1 0 0 0 0 0 0
570470261360 542078 0 1 1 1 0 0 0 0
571065296640 610188 1 0 0 0 0 0 1 0
573909241200 683425 0 0 1 1 0 0 1 0
576012902080 752605 1 1 1 1 0 0 0 0
576209737200 624792 1 1 1 0 0 0 0 0
576775408400 507191 1 1 0 0 0 0 0 0
577460572640 401503 0 0 1 1 0 0 0 0
577567511440 619040 1 1 1 1 0 0 0 0
581470624400 622676 0 0 0 0 1 1 0 0
581495832560 764812 0 0 0 1 1 0 1 1
581738054480 869333 1 1 1 0 0 0 0 0
582782539520 599402 1 1 1 1 0 0 0 0
583191044320 705185 0 1 1 0 0 0 0 0
585994299920 518691 1 1 1 0 0 0 0 0
587555120160 536373 1 1 1 1 0 0 0 0
591004283440 602884 0 0 1 1 0 0 0 0
591094925520 505980 1 1 0 0 0 0 0 0
591226035680 645145 1 1 0 0 0 0 1 1
597980336240 557413 1 1 1 1 0 0 0 0
599694102960 500828 0 0 1 1 0 0 0 0
601557438160 566320 1 1 1 1 0 0 0 0
603776789360 562624 1 1 1 0 0 0 0 0
604987062480 579690 1 1 1 1 0 0 0 0
605370853200 656476 1 1 1 1 0 0 0 0
606261112320 712125 0 1 1 0 1 1 0 0
606284130320 729999 0 0 0 0 0 0 1 1
607288162320 570868 0 0 0 0 0 0 1 1
607306880080 616947 0 0 0 1 1 0 0 0
608857631520 603195 0 0 0 0 0 0 1 1
610668591840 652864 0 1 1 1 0 0 0 0
610698625600 576905 0 0 0 1 0 0 1 0
612187189280 617268 0 0 1 1 0 0 0 0
612736320800 529342 1 1 0 0 0 0 0 0
612736320720 878265 0 0 1 1 0 0 0 0
615509885120 687359 0 1 1 1 0 0 0 0
619583706720 549250 1 1 0 0 0 0 0 0
620589336560 592696 0 0 0 0 0 0 1 1
621248928400 622251 1 1 0 0 0 0 0 0
621884334960 698804 0 0 1 1 0 0 0 0
625584938000 674175 0 1 1 1 0 0 0 0
628457033760 683689 0 0 1 1 0 0 0 0
629711543200 577649 1 1 1 1 0 0 0 0
629734720640 795396 0 0 1 1 0 0 0 0
629872420320 599942 0 0 0 0 1 1 0 0
631736986160 566035 0 0 1 1 1 0 0 0
632307908640 692474 1 1 1 0 0 0 0 0
633537175920 653922 0 0 0 1 0 0 1 1
636813839360 633131 0 0 1 1 0 0 0 0
636976478000 575379 1 0 0 0 0 0 1 0
637122205920 650639 0 0 1 1 0 0 0 0
637576938960 605364 1 1 1 1 0 0 0 0
638192217600 604141 0 0 0 1 1 0 0 0
639590737520 742651 0 1 1 0 0 0 1 0
640408117920 547569 0 0 0 0 0 0 1 1
642309056960 427194 0 1 1 0 0 0 0 0
644463750960 689058 1 1 1 0 0 0 0 0
